"","mu","sigma","nu","x","X3","X10","X25","X50","X75","X90","X97"
"50",12.7459973154154,0.175797393696573,0.488921284840168,19.3434343434343,292.951551122667,367.775676567535,441.655378332462,524.59436452191,612.685054031125,701.053223243865,802.48872914829
"51",12.7676237472094,0.175065257702763,0.496935929029438,19.6565656565657,290.683085390762,367.215597548386,441.940589199538,524.976564031392,612.35195335109,699.310088668066,798.425443697984
"52",12.787865535405,0.174336170804873,0.50495057321876,19.969696969697,288.441642166302,366.712818546224,442.279601787085,525.410103329068,612.102874776478,697.740988117838,794.722914001635
"53",12.8067935926705,0.173610120304462,0.512965217408128,20.2828282828283,286.264105985026,366.280700225236,442.67412144206,525.892473023716,611.93626161352,696.346264264558,791.379987166163
"54",12.8244712432425,0.172887093555975,0.520979861597536,20.5959595959596,284.18382233242,365.922923467622,443.113011265872,526.405840991657,611.832707098965,695.10578175765,788.372277059305
"55",12.8409592815149,0.172167077966519,0.52899450578698,20.9090909090909,282.233969553513,365.639699684246,443.580439425735,526.926996743447,611.766671864281,693.992440017656,785.667807410564
"56",12.8563187364031,0.171450060995648,0.537009149976455,21.2222222222222,280.447551616375,365.430769733148,444.060496861757,527.433161880032,611.713271664038,692.979843644293,783.235646306581
"57",12.8706129951366,0.170736030155142,0.545023794165956,21.5353535353535,278.853966575537,365.298083055178,444.543187353854,527.909900473673,611.65698062209,692.050970027885,781.053782770724
"58",12.8839068003126,0.17002497300879,0.553038438355477,21.8484848484849,277.477483783354,365.243796017105,445.021531172379,528.347420978404,611.587582746711,691.194323946183,779.10610980838
"59",12.8962647429503,0.169316877172173,0.561053082545012,22.1616161616162,276.336933726567,365.268153187051,445.487973139314,528.735914792386,611.495048602106,690.398939658722,777.378127252737
"60",12.9077478329685,0.168611730312451,0.569067726734557,22.4747474747475,275.444389671362,365.3719052002,445.939033261549,529.071481482684,611.375891164762,689.660501082836,775.862143087665
"61",12.9184136467473,0.167909520148144,0.577082370924109,22.7878787878788,274.806064462388,365.556702087724,446.375436084282,529.356052515094,611.233017989848,688.981264224399,774.557398315931
"62",12.928319543689,0.16721023444892,0.585097015113663,23.1010101010101,274.424861799257,365.823516780007,446.798152736216,529.592023025145,611.069884645018,688.364478720623,773.465462524695
"63",12.9375177704408,0.166513861035383,0.593111659303216,23.4141414141414,274.301975992882,366.178343235403,447.217020295366,529.792865739925,610.90215707921,687.826295303814,772.601654652182
"64",12.9460524176235,0.16582038777886,0.60112630349277,23.7272727272727,274.438508310618,366.636014383892,447.656217781553,529.989748041228,610.76494672499,687.403177348692,772.002229636111
"65",12.9539668477119,0.165129802601189,0.609140947682323,24.040404040404,274.836174763181,367.212793121552,448.141759236892,530.215711763147,610.695336060727,687.134087606858,771.707356546211
"66",12.9613052158496,0.16444209347451,0.617155591871876,24.3535353535354,275.493365944413,367.921647106571,448.696037041693,530.499317671806,610.72492321783,687.051752412519,771.750694107977
"67",12.9681138417251,0.163757248421055,0.625170236061427,24.6666666666667,276.397698049475,368.765160977577,449.330442629802,530.856307542712,610.869877205349,687.170575176693,772.144256487651
"68",12.9744394111098,0.163075255512938,0.633184880250977,24.979797979798,277.536185543929,369.744831309886,450.0548969301,531.300451410529,611.144006019607,687.502538383179,772.898165608427
