"","mu","sigma","nu","tau","x","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99"
"64",12.7608328496849,0.131395224530754,1.12999309620965,11.5275924602124,23.7272727272727,8.1746049478455,8.84905182734671,9.25138154484018,9.54269498961527,9.77318509726322,9.96516981562749,10.1305526716755,10.2764442027323,10.4074366178852,10.5266705132824,10.6363901727085,10.7382561848131,10.8335325272486,10.9232041636107,11.0080540104672,11.0887150469222,11.1657066255948,11.2394604104774,11.3103393097491,11.3786515604644,11.4446613845514,11.5085971729731,11.5706578570374,11.631017929493,11.6898314458721,11.7472352458568,11.8033515711517,11.8582902114676,11.9121502779427,11.9650216798021,12.0169863626998,12.0681193542414,12.118489652422,12.168160985288,12.2171924644218,12.2656391504343,12.3135525451988,12.3609810228548,12.407970209463,12.4545633194924,12.5008014559545,12.5467238799066,12.5923682541641,12.6377708653486,12.6829668278245,12.7279902726126,12.7728745239943,12.8176522662261,12.8623557025496,12.907016708505,12.951666981429,12.9963381879311,13.0410621110996,13.0858707991827,13.1307967175259,13.1758729056198,13.2211331412303,13.2666121137494,13.3123456091217,13.3583707089847,13.4047260070133,13.4514518459032,13.4985905789756,13.546186861067,13.5942879742115,13.642944194669,13.6922092091583,13.7421405897844,13.7928003392006,13.8442555201378,13.8965789867316,13.9498502393044,14.0041564297156,14.0595935514939,14.1162678582972,14.1742975666127,14.2338149151879,14.2949686761409,14.3579272435033,14.4228824677608,14.4900544653063,14.5596977181514,14.632108905158,14.7076370930038,14.7866971985608,14.869788074327,14.9575172695535,15.0506356702051,15.1500871738799,15.2570820022614,15.3732086165843,15.5006115918519,15.6422885253298,15.8026167935468,15.9883640212206,16.2108392428837,16.4911983463243,16.8768793997015,17.5194460981314
"65",12.7505179092261,0.130539053970141,1.14859374744807,11.2775137769318,24.040404040404,8.16955212527128,8.84787112434477,9.25166677965038,9.54366360187266,9.77447721210622,9.96658958194773,10.1319821535461,10.2778074162111,10.408682192786,10.5277624538577,10.6373025548474,10.7389699329372,10.8340333636926,10.9234812544203,11.0080990429553,11.0885215846712,11.1652696472505,11.2387759735191,11.3094043011927,11.377463509248,11.4432183184609,11.5068975082331,11.5687003121919,11.628801457573,11.6873551804846,11.7444984579774,11.8003536342201,11.855030572976,11.9086284361376,11.9612371644362,12.0129387190118,12.0638081295166,12.1139143846267,12.1633211933707,12.2120876399582,12.2602687503539,12.3079159853807,12.3550776724169,12.4017993856026,12.448124282756,12.4940934058376,12.5397459506965,12.5851195109519,12.6302503001465,12.6751733557315,12.7199227279758,12.7645316565207,12.8090327369997,12.8534580799121,12.8978394637592,12.9422084843248,12.9865967018917,13.0310357881461,13.075557674513,13.1201947036992,13.1649797862959,13.209946564408,13.2551295844419,13.3005644814008,13.3462881773171,13.3923390968031,13.438757403142,13.4855852588901,13.5328671156366,13.5806500384082,13.6289840712527,13.6779226518293,13.7275230844652,13.7778470831788,13.8289613987539,13.8809385472388,13.9338576614552,13.9878054925431,14.042877595649,14.0991797431655,14.1568296212656,14.2159588820087,14.2767156456879,14.3392675788206,14.4038057158786,14.4705492530669,14.5397516286784,14.6117083301877,14.6867670547923,14.7653411329831,14.8479275638276,14.9351317103452,15.027701851855,15.1265787400286,15.2329687467696,15.3484555465828,15.4751776521205,15.6161248165657,15.7756640114632,15.9605486631322,16.1820678490204,16.461348884842,16.8457918713341,17.4869673843952
"66",12.7386182083994,0.129700998207199,1.16334460287454,11.0263604580513,24.3535353535354,8.16607983067146,8.84719327876638,9.25187778194583,9.54417041501776,9.77501882670534,9.96703046568192,10.1322448294621,10.2778448304918,10.4084646402483,10.5272707416,10.6365241541402,10.7378966868751,10.8326600590049,10.9218046988277,11.0061174510958,11.086234159142,11.1626762867621,11.2358770659948,11.3062005748914,11.3739559242816,11.4394079869014,11.5027856347484,11.5642881496077,11.6240902734082,11.6823462316289,11.7391929714597,11.7947527925642,11.8491355030291,11.9024402005368,11.9547567550868,12.0061670520968,12.0567460416725,12.1065626300016,12.1556804413461,12.204158473362,12.2520516640289,12.2994113850014,12.3462858734691,12.3927206124551,12.4387586677698,12.4844409884633,12.5298066765231,12.5748932306724,12.6197367684108,12.6643722298618,12.7088335665196,12.7531539176197,12.7973657765525,12.841501149509,12.8855917083684,12.929668939705,12.9737642917086,13.017909320767,13.0621358394493,13.1064760676681,13.1509627888649,13.1956295131852,13.2405106497685,13.2856416904977,13.3310594078308,13.3768020696891,13.4229096748159,13.4694242125654,13.5163899517576,13.5638537640732,13.6118654885049,13.6604783446768,13.7097494044659,13.7597401334019,13.8105170158964,13.8621522816379,13.9147247546906,13.9683208522687,14.0230357672226,14.0789748775636,14.1362554386677,14.195008630303,14.2553820529973,14.3175427989404,14.3816812652682,14.4480159377127,14.5167994587328,14.5883264197583,14.6629435035687,14.741062885501,14.8231802410227,14.9098994065819,15.0019668887821,15.1003213664581,15.2061667716094,15.3210838907958,15.4472078091964,15.5875242295217,15.7463954405806,15.9305698423185,16.1513325261145,16.4298136003628,16.8134499352263,17.4540793208698
"67",12.7254063317131,0.128886708549637,1.17443626863367,10.7744020880829,24.6666666666667,8.16373900728849,8.84672324936286,9.2518087643789,9.54407266185516,9.77471593794009,9.96643827228297,10.1313201698782,10.2765651079272,10.4068184143887,10.5252529521482,10.6341335163804,10.7351341931823,10.8295280804109,10.9183064289715,11.0022565536384,11.082014540174,11.1581019461232,11.2309519995483,11.3009287103093,11.3683410791979,11.4334538421651,11.4964957179525,11.5576658256456,11.6171387398379,11.6750685173153,11.7315919374285,11.7868311343211,11.8408957538168,11.8938847351581,11.945887794029,11.9969866657705,12.0472561546343,12.0967650250668,12.1455767635281,12.1937502335942,12.2413402426401,12.288398034926,12.3349717231801,12.3811066686133,12.4268458175865,12.4722300017756,12.5172982075814,12.5620878196416,12.6066348425861,12.6509741045987,12.6951394458798,12.7391638947296,12.7830798336741,12.8269191578182,12.8707134274363,12.9144940166754,12.9582922601634,13.0021395992677,13.0460677297437,13.0901087525446,13.134295329639,13.1786608467944,13.2232395854539,13.2680669060422,13.3131794453234,13.3586153307774,13.4044144154049,13.4506185369153,13.4972718059247,13.5444209286327,13.5921155704836,13.6404087686141,13.689357402512,13.7390227343448,13.7894710329991,13.840774299145,13.8930111128474,13.9462676306701,14.0006387662855,14.0562295978849,14.1131570579981,14.1715519778327,14.2315615806077,14.2933525490435,14.3571148348188,14.4230664379627,14.4914594703054,14.5625879426898,14.6367979021418,14.7145008280778,14.796191635844,14.8824733359721,14.9740915470197,15.0719840120252,15.1773537152747,15.2917805627909,15.4173989948498,15.5571946656389,15.7155312113288,15.8991616608129,16.1193839145728,16.3973638236913,16.7806534675868,17.4216308751298
"68",12.7111345815386,0.128101791231668,1.18206069843317,10.5219179479023,24.979797979798,8.16204011148249,8.8461390330377,9.25123284056763,9.54320982749864,9.77345896998829,9.96474475335259,10.129174703426,10.2739648101486,10.4037665197194,10.5217557241171,10.6301986587576,10.7307699979678,10.8247429597369,10.9131086561776,10.9966541221832,11.0760150905269,11.1517127324553,11.2241798798417,11.2937801501543,11.3608221634013,11.4255702905819,11.4882529033417,11.5490687922001,11.6081922215746,11.6657769558411,11.7219594988139,11.7768617249414,11.8305930351078,11.8832521372839,11.934928528491,11.985703737005,12.0356523706536,12.0848430072055,12.1333389553545,12.1811989090461,12.2284775134399,12.2752258573285,12.3214919040998,12.3673208711764,12.4127555661467,12.4578366864296,12.5026030882169,12.5470920295461,12.5913393916425,12.6353798820892,12.6792472229184,12.7229743263397,12.7665934605257,12.8101364076364,12.853634616091,12.8971193489601,12.9406218302677,12.9841733909485,13.0278056161953,13.0715504959687,13.1154405805118,13.1595091428281,13.2037903502447,13.2483194474005,13.2931329532745,13.3382688752225,13.3837669434307,13.4296688697363,13.4760186354435,13.5228628136009,13.5702509322446,13.6182358864098,13.6668744083338,13.7162276073127,13.7663615932521,13.8173482012348,13.8692658386313,13.9222004817145,13.9762468558079,14.0315098422932,14.0881061681255,14.1461664500301,14.205837687948,14.2672863330263,14.3307020981699,14.3963027394221,14.4643401227622,14.5351080167236,14.6089522381254,14.6862840617247,14.7675982448677,14.8534977201095,14.9447281614226,15.0422275875372,15.1471996235242,15.2612254300362,15.3864417597127,15.5258384680971,15.6837869375971,15.8670550645436,16.0869713562483,16.3647723028348,16.7482082293387,17.3904864043945
"69",12.696049374873,0.127351717089766,1.18641359541308,10.2691890381236,25.2929292929293,8.16048017071761,8.84511427191246,9.24992239817083,9.54142257961944,9.7711406587501,9.9618846803842,10.1257784339152,10.27004426614,10.3993359095687,10.5168297483428,10.6247916974165,10.7248957509313,10.8184143051914,10.906337616506,10.9894518824462,11.0683920416057,11.1436785243501,11.2157434775704,11.284949888386,11.3516057979437,11.4159750459247,11.4782855160348,11.5387355501569,11.5974989995378,11.6547292473199,11.7105624448167,11.7651201398236,11.8185114298354,11.8708347403867,11.9221793049532,11.9726264053153,12.0222504182112,12.0711197042557,12.1192973676077,12.1668419091154,12.2138077912168,12.2602459294014,12.3062041223086,12.3517274303847,12.396858511303,12.4416379189836,12.4861043719448,12.530294995837,12.5742455442888,12.6179906016224,12.6615637705229,12.7049978473787,12.7483249877042,12.7915768638289,12.8347848168546,12.8779800047538,12.9211935483962,12.9644566772467,13.0078008764696,13.051258037209,13.0948606118874,13.1386417764813,13.1826356018957,13.2268772367758,13.2714031043745,13.3162511164441,13.3614609075621,13.4070740938458,13.4531345606876,13.4996887849819,13.5467861983558,13.5944795992166,13.64282562305,13.6918852824487,13.7417245909348,13.7924152879237,13.8440356863976,13.8966716702966,13.9504178757254,14.0053790993906,14.06167199004,14.1194270952435,14.1787913583143,14.2399311909867,14.3030362903213,14.3683244287531,14.4360475328094,14.5064994922829,14.5800263292259,14.6570396407368,14.7380346715546,14.8236150773376,14.9145275972527,15.0117118215201,15.1163737140042,15.2300979710588,15.3550268153767,15.4941588395837,15.6518799986448,15.8349839747186,16.0548488561483,16.3328189694008,16.7169314033385,17.361530939081
"70",12.6803715173415,0.126641813705382,1.18770887165037,10.0165149049808,25.6060606060606,8.15853118898916,8.84330788344107,9.24763963633366,9.53854402900262,9.76764791767103,9.95778823394583,10.1210976925225,10.2648008410298,10.3935511346392,10.5105237662221,10.6179831706781,10.7176018324479,10.810650714326,10.898118754021,10.9807909542317,11.0593011781381,11.1341688905977,11.2058253717187,11.2746328294378,11.3408986029798,11.4048858980749,11.4668220242535,11.5269048018362,11.585307606894,11.6421833883768,11.6976678997009,11.7518823229899,11.8049354187519,11.8569253011346,11.9079409151303,11.9580632745782,12.0073665067433,12.0559187394084,12.1037828589277,12.1510171619441,12.1976759190213,12.2438098649763,12.2894666279713,12.3346911072694,12.3795258078492,12.4240111386984,12.468185680515,12.5120864276537,12.5557490084431,12.5992078874235,12.6424965525858,12.6856476903223,12.7286933504999,12.7716651038344,12.8145941935653,12.8575116833035,12.9004486028368,12.9434360936348,12.9865055557886,13.0296887981545,13.0730181935458,13.1165268409307,13.1602487367618,13.2042189577785,13.2484738579028,13.2930512822045,13.33799080135,13.3833339704985,13.4291246172878,13.4754091643925,13.522236993185,13.5696608563308,13.617737348779,13.6665274486614,13.7160971422037,13.766518150053,13.8178687766573,13.8702349097966,13.9237112044822,13.9784024947944,14.0344254896385,14.0919108250382,14.1510055681426,14.211876299084,14.2747129398789,14.3397335603035,14.4071904777249,14.4773780947808,14.5506431073925,14.6273980017818,14.7081392037598,14.793471952618,14.8841451368855,14.9811013088963,15.0855505928348,15.1990836668845,15.323851608929,15.4628666098852,15.6205365120798,15.8036924819637,16.0237825188889,16.3022986479515,16.6876596272415,17.335678654487
"71",12.6643133814986,0.125977302414328,1.18616595906157,9.76419484152426,25.9191919191919,8.15566824696095,8.840384604644,9.24415326629645,9.53441392680766,9.76287420923736,9.95239195314745,10.1151049309209,10.25823775984,10.3864423354504,10.5028918366244,10.6098486638123,10.7089834034843,10.8015653044253,10.8885817778845,10.9708164743834,11.048902060535,11.1233569410013,11.1946114541952,11.263026969005,11.3289100745037,11.3925233033728,11.4540933591327,11.5138175145587,11.5718686493312,11.628399260923,11.6835446908436,11.7374257442929,11.7901508358875,11.8418177615011,11.8925151725106,11.9423238112235,11.9913175532107,12.0395642924331,12.0871266975702,12.1340628622193,12.1804268671885,12.2262692696457,12.2716375311615,12.3165763945351,12.3611282175819,12.405333270693,12.449230003883,12.4928552881558,12.5362446353067,12.5794323997038,12.6224519651246,12.665335919354,12.7081162189509,12.7508243463589,12.7934914613592,12.8361485487369,12.8788265639436,12.9215565784994,12.96436992687,13.0072983565894,13.0503741834744,13.0936304538932,13.1371011162169,13.1808212038007,13.2248270321241,13.2691564130723,13.3138488897868,13.3589459960605,13.4044915449376,13.4505319520213,13.4971166000474,13.5442982525841,13.5921335263646,13.6406834338115,13.6900140099237,13.7401970410117,13.791310917019,13.8434416346653,13.8966839858007,13.9511429747693,14.0069355210621,14.0641925202772,14.1230613591029,14.1837090111945,14.2463258841464,14.3111306489073,14.3783763706212,14.4483583876806,14.5214245757201,14.5979889215766,14.6785497802194,14.763714902266,14.8542364940397,14.9510615683222,15.0554063718467,15.1688701993319,15.293616629656,15.4326766874814,15.5904879809491,15.7739317628059,15.9945478503466,16.2740189440285,16.6612478826581,17.313873973381
"72",12.6480895707811,0.125363109038611,1.1820017223239,9.51253211009181,26.2323232323232,8.15139952596424,8.83603708474602,9.23925647775256,9.52889389663329,9.75673275308546,9.94565034623163,10.1077890167532,10.2503732876389,10.3780534554279,10.4940006959643,10.6004754063363,10.6991463131668,10.7912809905772,10.877865361377,10.9596817595698,11.0373616881884,11.1114225220371,11.1822936856991,11.2503357346417,11.3158545314239,11.3791119575662,11.4403341309394,11.4997177958068,11.5574353533455,11.6136388664521,11.6684632807868,11.7220290399666,11.7744442274533,11.8258063350826,11.8762037344412,11.9257169098039,11.9744194982967,12.0223791731285,12.0696583982611,12.116315077152,12.1624031137687,12.2079729006105,12.2530717457588,12.2977442488281,12.3420326339815,12.3859770468114,12.4296158207897,12.4729857181115,12.5161221490414,12.5590593733015,12.6018306865717,12.6444685948053,12.687004978763,12.7294712509419,12.7718985068931,12.8143176728005,12.8567596511049,12.8992554659159,12.9418364099512,12.984534194776,13.0273811061936,13.0704101667545,13.1136553075197,13.1571515514356,13.2009352109566,13.2450441029153,13.2895177840809,13.3343978114024,13.3797280316212,13.4255549057853,13.4719278752591,13.5188997771363,13.5665273186158,13.6148716219729,13.6639988543817,13.7139809601873,13.7648965175066,13.8168317465741,13.8698817044558,13.9241517102345,13.9797590573447,14.0368350866069,14.0955277163861,14.1560045577104,14.2184567858745,14.2831040017169,14.3502004041553,14.420042724504,14.4929805647598,14.5694300730294,14.6498923415199,14.7349786341338,14.8254457368662,14.9222467410786,15.0266061352543,15.1401346764072,15.2650123829333,15.4042947704616,15.5624577290519,15.7464462261868,15.9679156037611,16.2487857874063,16.6385547734267,17.2970768529859
"73",12.6319426171361,0.124802175834679,1.17541005914028,9.26192564703852,26.5454545454545,8.14539790669977,8.8300863811913,9.23285035897332,9.52193913279636,9.7492193111633,9.93759148398229,10.0992047941762,10.2412850883881,10.3684820219808,10.4839654462801,10.5899942540171,10.6882356902751,10.779955948629,10.8661396970222,10.9475681418522,11.0248717778093,11.0985670792112,11.1690826659865,11.2367783733647,11.3019594177527,11.3648870994808,11.4257870122385,11.4848554262294,11.5422643127494,11.5981653438642,11.6526931090305,11.7059677264664,11.7580969817314,11.8091780933855,11.8592991818722,11.9085405002826,11.9569754726224,12.0046715753848,12.0516910907682,12.0980917541459,12.1439273139626,12.1892480187755,12.2341010434451,12.2785308643324,12.3225795916563,12.3662872658019,12.4096921232759,12.4528308371251,12.4957387359246,12.538450004867,12.5809978720227,12.623414782469,12.6657325626938,12.7079825774438,12.7501958810172,12.79240336487,12.8346359033238,12.8769244991202,12.9193004305652,12.9617954020419,13.0044416997476,13.0472723546325,13.0903213146857,13.1336236289343,13.1772156458119,13.2211352289099,13.2654219935756,13.3101175683792,13.3552658861669,13.4009135102713,13.4471100025191,13.493908341006,13.5413653972678,13.5895424845732,13.6385059917065,13.6883281199819,13.7390877455494,13.7908714346396,13.8437746466688,13.8979031696925,13.953374845394,14.0103216578249,14.0688922832194,14.1292552299261,14.1916027416423,14.2561556994366,14.3231698473871,14.3929437969959,14.4658294593325,14.542245848137,14.6226976546057,14.7078007247546,14.7983177708339,14.8952096902803,14.9997114768935,15.113448391379,15.2386211037887,15.3783156757432,15.5370554026508,15.7218635833382,15.9445365445328,16.2272815167816,16.6203114353385,17.2861164856428
