"","mu","sigma","nu","tau","x","X3","X10","X25","X50","X75","X90","X97"
"1",10.0781444267324,0.185460857753941,-0.256957410921616,5.78838171344105,8,6.68715716956408,7.7755754105169,8.83939062663692,10.0781430764777,11.5431761283713,13.3068671356335,15.94154522495
"2",10.1110653068519,0.185440773200084,-0.254875597255485,6.23504828433155,8.05050505050505,6.75165162505263,7.81843433836085,8.87357456494728,10.1110647157256,11.5730254224189,13.3140382998005,15.8609522801688
"3",10.144093726793,0.185420690822847,-0.252793783582641,6.71618235159824,8.1010101010101,6.81261356778935,7.86000565719688,8.90747502253063,10.1440934801294,11.6035404149812,13.324283528266,15.7935865807618
"4",10.1772300395954,0.18540061062355,-0.250711969896371,7.2344436359366,8.15151515151515,6.87040184652943,7.90041381590964,8.94112213954535,10.1772299417603,11.6346773248707,13.3373066428168,15.7377795670368
"5",10.2104745994691,0.18538053260351,-0.248630156189962,7.79269709819891,8.2020202020202,6.92533426216282,7.93977028872852,8.97454346387334,10.2104745626908,11.6663961436535,13.3528465026201,15.6921198283911
"6",10.2438277617983,0.185360456764048,-0.246548342456702,8.39402877696853,8.25252525252525,6.97769281995398,7.97817515201091,9.00776422004037,10.2438277487345,11.6986603549156,13.3706723356506,15.6554073213493
"7",10.2772898831456,0.185340383106479,-0.244466528689877,9.04176284825712,8.3030303030303,7.0277282673385,8.01571843938927,9.04080753888952,10.277289878775,11.7314366406663,13.3905796965746,15.6266165131385
"8",10.3108613212556,0.185320311632122,-0.242384714882776,9.73948000163173,8.35353535353535,7.07566401406394,8.05248131148018,9.07369465705205,10.310861319883,11.7646945944779,13.4123869915759,15.6048666511326
"9",10.3445424350592,0.185300242342291,-0.240302901028683,10.4910372343553,8.4040404040404,7.12169951990524,8.08853706940491,9.10644509254327,10.344542434656,11.7984064520053,13.4359325028499,15.5893977086095
"10",10.3783335846775,0.185280175238304,-0.238221087120888,11.3005891729629,8.45454545454546,7.16601322427275,8.12395203593606,9.13907680088185,10.3783335845671,11.8325468435676,13.4610718451296,15.5795508481282
"11",10.4122351314256,0.185260110321473,-0.236139273152677,12.1726110401404,8.5050505050505,7.20876508209329,8.15878632384004,9.17160631483839,10.4122351313976,11.8670925698715,13.4876757909816,15.5747524826559
"12",10.4462474378172,0.185240047593115,-0.234057459117337,13.1119233938665,8.55555555555556,7.25009876148684,8.19309450765363,9.20404887008684,10.4462474378106,11.9020224000249,13.5156284084549,15.5745012079486
"13",10.4803708675676,0.185219987054543,-0.231975645008156,14.123718775577,8.6060606060606,7.29014355097071,8.22692621248436,9.23641851850768,10.4803708675662,11.9373168901126,13.5448254623338,15.5783570341218
"14",10.514605785599,0.185199928707069,-0.22989383081842,15.2135904146637,8.65656565656566,7.32901601713168,8.2603266312898,9.26872823055692,10.5146057855987,11.9729582203267,13.5751730376973,15.5859324662233
"15",10.5489525580434,0.185179872552006,-0.227812016541416,16.3875631479854,8.70707070707071,7.36682144782386,8.29333698034429,9.30098998788996,10.5489525580433,12.0089300486704,13.6065863511843,15.5968850789875
"16",10.5834115522474,0.185159818590665,-0.225730202170432,17.652126725317,8.75757575757576,7.40365511087939,8.32599490115592,9.33321486726837,10.5834115522474,12.0452173794044,13.6389887211268,15.6109113052155
"17",10.6179831367763,0.185139766824359,-0.223648387698755,19.0142716848488,8.80808080808081,7.43960335396493,8.35833481588764,9.3654131166509,10.6179831367763,12.0818064445958,13.6723106725361,15.627741214978
"18",10.6526676814176,0.185119717254396,-0.221566573119671,20.4815279970568,8.85858585858586,7.47474456749044,8.39038824232131,9.39759422426736,10.6526676814176,12.1186845973196,13.7064891569215,15.6471341078236
"19",10.6874655571857,0.185099669882087,-0.219484758426469,22.0620066905685,8.90909090909091,7.50915002929354,8.42218407354476,9.42976698138402,10.6874655571857,12.1558402152356,13.7414668702043,15.6688747753388
"20",10.7223771363258,0.185079624708741,-0.217402943612434,23.7644446901336,8.95959595959596,7.54288464710978,8.45374882681556,9.46193953939297,10.7223771363258,12.1932626134148,13.7771916546957,15.6927703190212
"21",10.7574027923073,0.185059581735696,-0.215321128670868,25.5982531145636,9.01010101010101,7.57600761252022,8.4851068654291,9.49411946177886,10.7574027923073,12.2309419654138,13.8136159733191,15.7186474302134
"22",10.7925428975747,0.185039540970443,-0.213239313597708,27.5735693015761,9.06060606060606,7.60857297645261,8.5162805950765,9.52631376945803,10.7925428975747,12.2688692292373,13.8506964433721,15.7463500531101
"23",10.8277978207182,0.1850195024342,-0.211157498394784,29.7013128471544,9.11111111111111,7.64063015752146,8.54729063891156,9.55852898143475,10.8277978207182,12.3070360792706,13.8883934234445,15.7757373710007
"24",10.8631679307913,0.184999466150036,-0.209075683064722,31.993245969425,9.16161616161616,7.67222439758665,8.57815600012972,9.59077115813097,10.8631679307913,12.3454348520975,13.9266706558374,15.8066820752187
"25",10.8986535979931,0.184979432141008,-0.206993867610147,34.4620385305015,9.21212121212121,7.70339716396122,8.60889420539922,9.62304593804888,10.8986535979931,12.3840584935934,13.9654949451041,15.8390688598973
"26",10.934255193672,0.184959400430162,-0.204912052033685,37.1213380757917,9.26262626262626,7.73418650684238,8.63952143342946,9.65535857074744,10.934255193672,12.4229005100499,14.0048358711543,15.8727931116684
"27",10.9699730903286,0.184939371040535,-0.202830236337963,39.9858452779608,9.31313131313131,7.76462737797871,8.67005263086269,9.68771394703275,10.9699730903286,12.4619549236105,14.0446655332957,15.9077597661796
