"","mu","sigma","nu","tau","x","X3","X10","X25","X50","X75","X90","X97"
"1",7.61160128665832,0.244073001341845,2.17098925078446,8.43667235591757,5,3.3051798788781,4.95905832795765,6.4037408536461,7.72335036720047,8.87226536791315,9.86031716578069,10.8672462234907
"2",7.80483051469437,0.241538401477678,2.02191969597247,13.4124016557284,5.29292929292929,3.40021595192707,5.07460323270674,6.5292933150531,7.87756549941507,9.05649776592478,10.0517411606716,11.0272724571042
"3",8.00200974518264,0.239030122237908,1.87285014124277,21.3226863136666,5.58585858585859,3.5518937843771,5.22498943533693,6.67603595188357,8.04596693843436,9.25732298688609,10.2745368257584,11.2519318691773
"4",8.20221185448914,0.236547890124039,1.72378058667762,33.8982505378574,5.87878787878788,3.76521877421987,5.40765971715924,6.8414213140119,8.22606361267881,9.47024610296164,10.5183987274091,11.5177926259391
"5",8.40441230135859,0.23409143448308,1.5747110323593,53.8905545323267,6.17171717171717,4.03714052743759,5.61769006331081,7.02239177575484,8.41547896819493,9.6919082657371,10.7767796258319,11.8114729532058
"6",8.60748612700761,0.231660487477885,1.4256414783701,85.6737979641818,6.46464646464646,4.35233778126681,5.84733911950994,7.21497861727932,8.61156288455706,9.91935158664595,11.0449499994342,12.124504323394
"7",8.81020636154031,0.229254784057805,1.2765719247923,136.201969374374,6.75757575757576,4.68638287675319,6.08703206640653,7.4144002346993,8.81126552909761,10.1496513137802,11.3190309335678,12.4509338215829
"8",9.01124365510783,0.226874061929544,1.12750237170806,216.530338369541,7.05050505050505,5.01610290619611,6.32774894614814,7.61583955634111,9.01140248183541,10.3798967771589,11.5955959504771,12.7861927837257
"9",9.20904068776777,0.224518061499087,0.978432819166066,344.234284226023,7.34343434343434,5.32846874038653,6.56339381329673,7.81541281954502,9.2090502506436,10.607273227546,11.8714559236608,13.1264357113146
"10",9.40161848612108,0.222186525803677,0.829363267134242,547.254686518898,7.63636363636364,5.62075590324814,6.7911081598348,8.01039977353783,9.40161859920618,10.8289818125288,12.1433988267567,13.468011223989
"11",9.58682602626632,0.219879200546525,0.680293715568578,870.011226853131,7.92929292929293,5.89454529405232,7.00967179110815,8.19880590075958,9.58682602632071,11.0423623611961,12.4083329682404,13.8075392400991
"12",9.76239540174524,0.217595834073251,0.53122416441645,1383.12115651797,8.22222222222222,6.15119359693765,7.21793687327785,8.37869752238614,9.76239540174524,11.2447282409518,12.6631531073097,14.1417455764297
"13",9.92594571231922,0.215336177298023,0.382154613552368,2198.84993983855,8.51515151515152,6.39104146324652,7.41445686048625,8.54800691152217,9.92594571231922,11.4332903091446,12.9046568313609,14.4673422600334
"14",10.0750132716105,0.213099983704861,0.233085062814205,3495.67428402715,8.80808080808081,6.61369411781931,7.59754511105236,8.70455396372263,10.0750132716105,11.6051784182996,13.1295524651213,14.7810096837052
"15",10.2071217433944,0.210887009345789,0.0840155120325722,5557.33180345202,9.1010101010101,6.81828357430569,7.7653742815177,8.84611501615234,10.2071217433944,11.7575172404427,13.3345315187604,15.0794607383346
"16",10.321670221048,0.208697012716005,-0.065054039348219,8834.90115751909,9.3939393939394,7.00488753851158,7.91745688152189,8.97207028229275,10.321670221048,11.8895980409946,13.5187284778468,15.3622269151988
"17",10.4210162745191,0.206529754682632,-0.214123592464544,14045.4954349209,9.68686868686869,7.17545729731419,8.05556037269792,9.08437579608768,10.4210162745191,12.0041243724176,13.6851659610268,15.6333789580858
"18",10.5079455826968,0.204384998601124,-0.363193148500676,22329.1623221787,9.97979797979798,7.33223555818142,8.18182965247041,9.1853885901787,10.5079455826968,12.1042960423658,13.8374710449481,15.897895696395
"19",10.5851435608122,0.202262510304804,-0.512262708659094,35498.3199000136,10.2727272727273,7.47741538240927,8.29838197796949,9.27740702574198,10.5851435608122,12.1931994699645,13.9791862122824,16.1609355766686
"20",10.6541263789809,0.200162058091124,-0.661332274231873,56434.3031678579,10.5656565656566,7.61237769871844,8.40645698309876,9.3617283953604,10.6541263789809,12.2725755875106,14.1123541866276,16.4262538984507
"21",10.7160786581889,0.198083412684323,-0.810401846538609,89717.7833679374,10.8585858585859,7.73825438657936,8.50704976100636,9.43937231058465,10.7160786575636,12.3437843208489,14.2386108136649,16.6975103244689
"22",10.7721186238469,0.196026347207678,-0.959471426898365,142630.992187834,11.1515151515152,7.85611555380837,8.60111396685546,9.51131034119179,10.7721184839201,12.4081093681,14.3595333603156,16.9787687231498
"23",10.8209829143369,0.193990637212407,-1.10854101661863,226751.031664206,11.4444444444444,7.96526751220865,8.68770014278963,9.57641396059308,10.8209785486973,12.464081882189,14.4735175780859,17.2708359883833
"24",10.8590795090402,0.191976060647286,-1.25761061699583,360482.87672224,11.7373737373737,8.06321487471257,8.76394117877143,9.63146580843618,10.8590345152364,12.5074770226862,14.5755933675154,17.5704115854864
"25",10.8827014748812,0.189982397780125,-1.40668022932574,573086.276566448,12.030303030303,8.1472482650184,8.82679064797826,9.67308136503785,10.8824648245868,12.5337137058823,14.6598344988922,17.8711005536076
"26",10.889108781544,0.188009431249391,-1.55574985463338,911077.61751537,12.3232323232323,8.21526880754806,8.87390296894092,9.69866153514923,10.8883020488612,12.538995623562,14.7203444090547,18.1621649839703
"27",10.8784162803648,0.186056946186388,-1.70481949314741,1448407.43761993,12.6161616161616,8.26727179136004,8.90521696357571,9.70811111189404,10.8763646119935,12.5225749529488,14.7539430195716,18.4306132608515
"28",10.8513279130352,0.184124729995633,-1.8538891449508,2302640.37405079,12.9090909090909,8.3037116934831,8.92117166335091,9.7018804899672,10.8470803807492,12.4843766123374,14.7578140805696,18.6593622584673
"29",10.8087950922975,0.182212572308927,-2.00295881009054,3660677.6216147,13.2020202020202,8.32526517652487,8.92245170649482,9.68069667929175,10.8012200562472,12.424830110273,14.7298583606345,18.8304897601517
"30",10.7537190480372,0.180320265155602,-2.15202848822859,5819649.82668952,13.4949494949495,8.33415819633883,8.91140613576986,9.64710277011708,10.7416284336234,12.3469456816199,14.6716157304879,18.9324376101564
"31",10.6901385386575,0.178447602845337,-2.30109817879329,9251927.5439077,13.7878787878788,8.33357251713333,8.89139667162934,9.60473424833236,10.6724000830881,12.2553792200663,14.5874187101796,18.9617088509495
"32",10.6220445220771,0.1765943818138,-2.45016788120973,14708473.1653913,14.0808080808081,8.32673021123503,8.86581217185225,9.55724247763587,10.5976615492745,12.1549978371623,14.4827077632816,18.9217154524728
"33",10.5533399633338,0.174760400598961,-2.599237594903,23383147.123574,14.3737373737374,8.31684846867295,8.838020306242,9.50823918897538,10.5214939493391,12.0507355682397,14.3637145213526,18.8217443682057
"34",10.4878304566564,0.172945459819484,-2.74830731929816,37173917.6092874,14.6666666666667,8.3071201306813,8.81134705651439,9.46127186035536,10.4478914948437,11.9474870764391,14.2371191782775,18.6749960335044
"35",10.4292288310476,0.171149362153349,-2.89737705382032,59098124.9725197,14.959595959596,8.30070765817107,8.78907096440588,9.41981624181026,10.3807427295103,11.8500354657897,14.1097429916842,18.496525433785
"36",10.380941300653,0.169371912318868,-3.04644679789267,93952658.2422319,15.2525252525253,8.30056472462228,8.77423557030378,9.38707559904401,10.3236033132721,11.7627552845384,13.9880075074078,18.3012024890674
"37",10.3449289785506,0.167612917064628,-3.19551655092706,149363486.549654,15.5454545454545,8.30851233548584,8.76867714357306,9.36494491122184,10.2785585069817,11.688296341963,13.8762367867406,18.1006439391232
"38",10.3226361530132,0.165872185139938,-3.34458631233106,237454176.82916,15.8383838383838,8.3259602057159,8.77379493671449,9.35484379248468,10.2471487362726,11.628636089481,13.7778356081449,17.9043558970605
"39",10.3155432358509,0.164149527269227,-3.49365608151223,377498459.770916,16.1313131313131,8.35434583086154,8.79101657009377,9.35821617579192,10.2309212477364,11.5857049379081,13.6959937972249,17.7205381355447
"40",10.3251890981083,0.162444756131749,-3.64272585787815,600137210.03849,16.4242424242424,8.3951538099514,8.82181819191396,9.37655203396328,10.2314547377776,11.5614135513668,13.6337039999297,17.5561495769293
"41",10.35319515752,0.160757686341491,-3.79179564083637,954082491.515347,16.7171717171717,8.44993698023139,8.86774649152955,9.41141104300518,10.2503864228448,11.5576856949954,13.5938028373002,17.4170815882547
"42",10.4012925563829,0.159088134427296,-3.94086542979446,1516775473.72238,17.010101010101,8.52034039741959,8.93044360587522,9.4644491939047,10.2894423157876,11.5764960857625,13.5790274352155,17.3083755033635
"43",10.4713529319902,0.157435918813182,-4.08993522415999,2411330109.59108,17.3030303030303,8.6081285706594,9.01167531337536,9.53744870348164,10.3504708652695,11.6199124253832,13.592081111976,17.2344471896722
"44",10.5654234206865,0.155800859798867,-4.23900502334051,3833469752.84809,17.5959595959596,8.71521650407916,9.11336306921118,9.63235176796753,10.435480407456,11.6901414605851,13.6357045986651,17.1993004856314
"45",10.6857667023001,0.154182779540489,-4.38807482674359,6094350290.41349,17.8888888888889,8.84370525589593,9.23762060679294,9.75129889727832,10.5466811433173,11.7895794570812,13.7127511629967,17.2067229713116
"46",10.834907091184,0.152581502031527,-4.5371446337768,9688639242.43696,18.1818181818182,8.99592291038877,9.38679602359391,9.8966727777261,10.6865326129894,11.9208679276434,13.8262654758605,17.2604641018298
"47",11.0156839223464,0.150996853083912,-4.6862144438477,15402746141.6583,18.4747474747475,9.17447207784378,9.56352049661823,10.0711488503896,10.8577979119245,12.0869558625201,13.979567132422,17.3643991585398
