"","mu","sigma","nu","tau","x","X3","X10","X25","X50","X75","X90","X97"
"1",8.36549090088918,0.161666979364523,0.0326509817086145,4.85092965091025,4,5.62193959233839,6.57624889700889,7.43450268344429,8.36549090101582,9.4088015506507,10.6215967361072,12.3847001383064
"2",8.45979332677239,0.160993764851939,0.0230095289205017,5.0366617323602,4.3030303030303,5.72305646378881,6.66803784413867,7.52506819143853,8.45979332678252,9.50763374370616,10.7191043292599,12.4617414308816
"3",8.55516491289742,0.16032334916263,0.0133680761445981,5.22950511293708,4.60606060606061,5.8241716640068,6.76050014558475,7.61658505632497,8.5551649128977,9.60767261831035,10.8182531106795,12.5420519844902
"4",8.6516240270548,0.159655716118691,0.00372662339311272,5.42973207091568,4.90909090909091,5.92535466741797,6.8536678076127,7.70907355828884,8.6516240270548,9.70893428609764,10.919040211482,12.6255231087062
"5",8.74918967160326,0.158990849852827,-0.00591482932498281,5.6376253097431,5.21212121212121,6.02667193326897,6.94757249406419,7.80255444647616,8.74918967160326,9.81143568411791,11.0214649502099,12.7120573828945
"6",8.84788354347569,0.158328736535077,-0.0155562820341406,5.85347835773651,5.51515151515152,6.12818857482159,7.04224721398284,7.89705077532279,8.84788354347569,9.91519688681742,11.125531337703,12.8015706832084
"7",8.94772923575347,0.157669363549016,-0.0251977347785307,6.0775959824002,5.81818181818182,6.22996809916404,7.13772577147559,7.9925872101827,8.94772923575331,10.0202401904165,11.2312469363647,12.8939900520566
"8",9.04875098466744,0.157012718327768,-0.0348391875995879,6.31029462047133,6.12121212121212,6.33207179387321,7.23404184130648,8.08918892455636,9.04875098466692,10.1265886903643,11.3386211651076,12.989251035263
"9",9.15097373270607,0.156358787105705,-0.0444806404224953,6.5519028251187,6.42424242424242,6.43455899543901,7.33122908237079,8.18688166979623,9.15097373270511,10.2342663358374,11.4476652732336,13.0872970265521
"10",9.25442316834602,0.155707554567294,-0.0541220930214218,6.80276173006463,6.72727272727273,6.53748731401418,7.42932122042752,8.28569181894666,9.25442316834457,10.3432979643435,11.5583923053516,13.1880786767815
"11",9.35912567187697,0.155059005404106,-0.0637635451604676,7.06322553085911,7.03030303030303,6.64091274992808,7.52835203234689,8.38564631513534,9.35912567187511,10.4537092457449,11.670816986774,13.291553291552
"12",9.46511645788626,0.154413125909903,-0.0734049966358078,7.33366198592035,7.33333333333333,6.74489563522013,7.62836193159592,8.4867799681964,9.46511645788412,10.565535777372,11.7849658226846,13.3976958921503
"13",9.57245627639587,0.153769906866569,-0.0830464473389238,7.61445293790935,7.63636363636364,6.84951281045332,7.72941152129735,8.58915045348677,9.57245627639356,10.6788417046135,11.9008977758629,13.5065222244999
"14",9.68121267464526,0.153129339881998,-0.0926878971789178,7.90599485104939,7.93939393939394,6.95484469874914,7.83156668862554,8.69282158967927,9.68121267464299,10.7936987154636,12.0186806693724,13.6180613516255
"15",9.79143973183207,0.152491412014701,-0.102329345756297,8.20869936941621,8.24242424242424,7.06096095282523,7.93488230387534,8.79784518251312,9.79143973182991,10.9101633969439,12.1383658823216,13.7323266162841
"16",9.90307400817292,0.151856076898042,-0.111970790390864,8.52299389056432,8.54545454545455,7.16784547387186,8.03931798527937,8.90416760681189,9.90307400817096,11.0281611790478,12.2598591191952,13.8491692244141
"17",10.0159944051707,0.151223273848185,-0.121612227380202,8.84932217241391,8.84848484848485,7.27543818801127,8.14478578742882,9.01168320367108,10.015994405169,11.1475534688568,12.382995675044,13.9683643011927
"18",10.1300697402259,0.150592942358307,-0.131253652988606,9.18814496316311,9.15151515151515,7.38366895832941,8.2511884622317,9.12027686756448,10.1300697402245,11.2681908478561,12.5075998125335,14.0896781740823
"19",10.245076348967,0.149965008311475,-0.140895062825648,9.53994065060957,9.45454545454546,7.49239761196141,8.35835238880972,9.22974988943734,10.2450763489658,11.3898213689693,12.6333828950711,14.2127533660689
"20",10.3606930682515,0.149339384274628,-0.150536451846178,9.90520593731732,9.75757575757576,7.60140935773884,8.46602294454418,9.33981518861248,10.3606930682505,11.5120852412895,12.7599378277331,14.337102846794
"21",10.4765793755678,0.148715983438627,-0.160177814975285,10.2844565429136,10.0606060606061,7.71047119959736,8.57392776997208,9.45016745904696,10.476579375567,11.6346019826637,12.886836039013,14.4622194972131
"22",10.5921809108803,0.148094699501722,-0.169819146863846,10.6782279367658,10.3636363636364,7.81918874226112,8.68161758183967,9.56030774387652,10.5921809108797,11.7567544176234,13.0133881843415,14.5873074088784
"23",10.7064711706302,0.147475381543863,-0.179460441550926,11.0870761006471,10.6666666666667,7.92681328963016,8.78825324908162,9.6693097686225,10.7064711706297,11.8774024914006,13.1383281011745,14.7109289990233
"24",10.818320169903,0.14685787485219,-0.189101692992812,11.5115783062026,10.969696969697,8.03251031163808,8.89290572299534,9.77615159903739,10.8183201699027,11.9952936774896,13.2602685756801,14.8315182946904
"25",10.9266294696441,0.146242037364211,-0.198742895598459,11.9523339288673,11.2727272727273,8.13545922524823,8.9946666266238,9.87983741771763,10.9266294696438,12.1092129782865,13.3778673914531,14.9475667184751
"26",11.0306697723308,0.145627783859535,-0.208384046225219,12.4099652943583,11.5757575757576,8.23510560201674,9.09292642838051,9.97970280409701,11.0306697723306,12.2183570985741,13.4902405471505,15.058083992264
"27",11.129831381116,0.145015048793191,-0.218025142554441,12.885118557425,11.8787878787879,8.33097907082163,9.18717115206463,10.0751900979603,11.1298313811159,12.3220567892604,13.596654019141,15.1622509778619
